Generation,RBS,ORF,Terminator 
4766,3,33,33
4767,3,33,33
4768,3,33,33
4769,3,33,32
4770,3,33,32
4771,3,34,32
4772,3,34,32
4773,3,33,32
4774,3,33,31
4775,3,34,31
4776,3,33,31
4777,3,33,30
4778,3,34,30
4779,3,34,30
4780,3,35,30
4781,3,35,30
4782,3,35,30
4783,3,35,29
4784,3,36,29
4785,3,36,29
4786,3,35,29
4787,3,35,28
4788,3,35,28
4789,3,35,28
4790,3,34,28
4791,3,34,28
4792,3,35,28
4793,3,35,27
4794,3,35,26
4795,3,36,26
4796,3,36,26
4797,4,36,26
4798,4,36,25
4799,4,36,25
4800,4,36,25
4801,4,36,25
4802,4,36,25
4803,4,36,25
4804,4,36,24
4805,4,36,24
4806,4,36,24
4807,4,37,24
4808,4,37,24
4809,4,37,24
4810,5,37,24
4811,5,37,23
4812,5,37,23
4813,5,38,23
4814,5,38,23
4815,5,38,23
4816,5,38,23
4817,5,38,23
4818,5,38,23
4819,5,38,23
4820,5,38,23
4821,5,38,23
4822,5,38,22
4823,5,38,22
4824,5,39,22
4825,5,40,22
4826,5,40,22
4827,5,40,23
4828,5,40,23
4829,5,39,23
4830,5,39,24
4831,5,39,24
4832,5,39,24
4833,5,39,24
4834,5,38,24
4835,5,38,25
4836,5,39,25
4837,5,40,25
4838,5,39,25
4839,5,39,24
4840,5,38,24
4841,5,37,24
4842,5,37,24
4843,5,36,24
4844,5,36,24
4845,5,36,24
4846,5,36,24
4847,5,36,24
4848,5,35,24
4849,5,34,24
4850,5,33,24
4851,5,33,24
4852,5,33,24
4853,5,33,23
4854,5,32,23
4855,5,32,22
4856,5,32,23
4857,5,31,23
4858,6,31,23
4859,6,31,23
4860,6,31,24
4861,5,31,24
4862,5,32,24
4863,5,32,24
4864,5,32,24
4865,5,31,24
4866,5,31,24
4867,5,31,24
4868,5,31,25
4869,5,31,25
4870,5,31,25
4871,5,32,25
4872,5,32,25
4873,5,32,25
4874,4,32,25
4875,4,32,25
4876,4,32,26
4877,4,33,26
4878,4,33,26
4879,4,34,26
4880,4,34,25
4881,4,34,26
4882,4,33,26
4883,4,33,26
4884,4,33,26
4885,4,32,26
4886,4,32,26
4887,4,32,26
4888,4,32,26
4889,4,32,27
4890,3,32,27
4891,3,31,27
4892,3,31,27
4893,3,31,27
4894,3,32,27
4895,3,32,26
4896,3,32,25
4897,3,32,25
4898,3,32,26
4899,3,32,25
4900,3,32,25
4901,3,32,25
4902,3,32,25
4903,3,33,25
4904,3,33,25
4905,3,33,26
4906,3,33,25
4907,3,32,25
4908,3,32,25
4909,3,31,25
4910,3,31,26
4911,3,30,26
4912,3,30,26
4913,3,30,26
4914,3,30,26
4915,3,30,27
4916,3,30,28
4917,3,31,28
4918,3,32,28
4919,3,32,28
4920,3,32,29
4921,3,32,29
4922,3,31,29
4923,3,32,29
4924,3,33,29
4925,3,33,28
4926,3,33,28
4927,3,32,28
4928,3,32,27
4929,3,33,27
4930,3,33,27
4931,3,33,26
4932,3,33,26
4933,3,34,26
4934,3,34,26
4935,3,33,26
4936,4,33,26
4937,4,33,26
4938,4,33,26
4939,4,33,26
4940,4,32,26
4941,4,33,26
4942,4,33,26
4943,4,33,26
4944,5,33,26
4945,5,33,26
4946,5,33,27
4947,5,33,26
4948,5,33,26
4949,5,33,26
4950,5,33,26
4951,5,33,26
4952,5,33,25
4953,5,32,25
4954,5,31,25
4955,5,31,25
4956,5,31,25
4957,5,31,25
4958,5,31,26
4959,5,32,26
4960,5,32,27
4961,5,32,28
4962,6,32,28
4963,6,31,28
4964,6,31,28
4965,6,32,28
4966,6,31,28
4967,6,32,28
4968,6,31,28
4969,6,31,27
4970,6,31,27
4971,6,31,26
4972,6,31,27
4973,6,30,27
4974,6,30,27
4975,6,31,27
4976,6,30,27
4977,6,30,27
4978,6,31,27
4979,6,31,27
4980,6,31,26
4981,6,31,25
4982,6,32,25
4983,6,32,25
4984,6,32,25
4985,6,32,25
4986,6,32,25
4987,6,33,25
4988,6,33,25
4989,6,33,25
4990,6,33,24
4991,6,32,24
4992,6,31,24
4993,6,31,24
4994,6,31,24
4995,6,30,24
4996,6,31,24
4997,6,31,24
4998,6,32,24
4999,6,32,23
5000,6,31,23
5001,6,31,23
5002,6,32,23
5003,6,31,23
5004,6,31,24
5005,6,31,24
5006,6,31,24
5007,6,32,24
5008,6,32,24
5009,6,32,25
5010,6,31,25
5011,6,31,26
5012,6,31,26
5013,6,31,26
5014,6,31,26
5015,6,31,26
5016,6,31,25
5017,5,31,25
5018,5,31,25
5019,5,31,26
5020,5,31,26
5021,5,31,26
5022,4,31,26
5023,4,31,26
5024,4,31,26
5025,4,31,26
5026,4,31,27
5027,4,31,28
5028,4,30,28
5029,4,30,28
5030,4,30,27
5031,4,30,26
5032,4,30,26
5033,4,30,26
5034,4,30,26
5035,4,30,26
5036,4,30,26
5037,4,30,27
5038,4,30,28
5039,4,30,29
5040,4,30,29
5041,4,30,29
5042,4,30,29
5043,4,30,29
5044,4,29,29
5045,4,29,29
5046,4,29,29
5047,4,29,29
5048,4,29,29
5049,4,29,30
5050,4,29,30
5051,4,29,30
5052,4,29,31
5053,4,29,30
5054,4,28,30
5055,4,28,31
5056,5,28,31
5057,5,28,31
5058,5,28,31
5059,5,28,31
5060,5,27,31
5061,5,28,31
5062,5,28,31
5063,5,28,30
5064,5,28,31
5065,5,28,30
5066,5,28,30
5067,5,29,30
5068,5,29,30
5069,5,29,30
5070,5,29,30
5071,5,29,30
5072,5,29,31
5073,5,28,31
5074,5,28,30
5075,5,27,30
5076,5,28,30
5077,5,28,30
5078,5,28,30
5079,5,29,30
5080,5,30,30
5081,5,29,30
5082,5,29,30
5083,5,29,31
5084,5,29,31
5085,5,29,31
5086,5,29,30
5087,5,29,30
5088,5,29,30
5089,5,29,30
5090,5,28,30
5091,5,28,30
5092,5,28,30
5093,5,28,30
5094,5,28,30
5095,5,28,29
5096,5,29,29
5097,5,29,30
5098,5,29,31
5099,5,29,31
5100,5,29,32
5101,5,29,31
5102,5,29,31
5103,5,29,32
5104,5,29,31
5105,5,29,31
5106,5,28,31
5107,5,27,31
5108,5,27,31
5109,5,27,32
5110,5,27,32
5111,5,27,32
5112,5,27,32
5113,5,27,33
5114,5,27,33
5115,5,27,33
5116,5,26,33
5117,5,27,33
5118,5,27,32
5119,5,27,32
5120,5,27,32
5121,5,27,33
5122,5,27,33
5123,5,28,33
5124,5,28,32
5125,5,28,33
5126,5,28,32
5127,5,28,32
5128,5,28,32
5129,5,28,32
5130,5,29,32
5131,5,29,31
5132,5,29,30
5133,5,29,31
5134,6,29,31
5135,6,30,31
5136,6,30,31
5137,6,30,31
5138,6,30,31
5139,6,30,31
5140,6,31,31
5141,7,31,31
5142,7,31,32
5143,7,31,32
5144,7,31,32
5145,7,31,32
5146,7,32,32
5147,7,31,32
5148,7,31,31
5149,7,30,31
5150,7,29,31
5151,7,29,30
5152,7,28,30
5153,7,28,30
5154,7,28,30
5155,7,28,30
5156,7,28,30
5157,7,27,30
5158,7,27,30
5159,7,28,30
5160,7,28,29
5161,7,28,29
5162,7,28,29
5163,7,27,29
5164,7,27,29
5165,7,26,29
5166,7,27,29
5167,7,27,29
5168,7,26,29
5169,7,26,28
5170,7,26,28
5171,7,26,27
5172,7,26,26
5173,7,26,26
5174,7,26,26
5175,7,26,26
5176,6,26,26
5177,6,26,26
5178,6,26,26
5179,6,26,25
5180,6,25,25
5181,6,25,25
5182,6,25,25
5183,6,25,24
5184,6,25,24
5185,6,26,24
5186,6,26,24
5187,6,27,24
5188,6,27,24
5189,6,26,24
5190,6,26,24
5191,6,25,24
5192,6,24,24
5193,6,24,25
5194,6,24,25
5195,6,24,25
5196,6,24,25
5197,6,24,25
5198,6,23,25
5199,6,24,25
5200,6,23,25
5201,6,23,25
5202,6,23,25
5203,6,22,25
5204,6,22,24
5205,6,21,24
5206,6,21,23
5207,6,21,23
5208,6,21,24
5209,6,20,24
5210,6,20,24
5211,6,21,24
5212,6,21,25
5213,6,20,25
5214,6,20,25
5215,6,20,25
5216,6,21,25
5217,6,21,25
5218,6,21,25
5219,5,21,25
5220,5,21,25
5221,5,22,25
5222,5,22,25
5223,5,23,25
5224,5,23,25
5225,5,24,25
5226,5,25,25
5227,5,25,25
5228,5,24,25
5229,5,24,25
5230,5,23,25
5231,5,23,26
5232,5,23,26
5233,5,23,27
5234,5,23,27
5235,5,23,27
5236,5,23,28
5237,6,23,28
5238,6,23,29
5239,6,23,28
5240,6,23,28
5241,5,23,28
5242,5,23,27
5243,5,23,27
5244,5,23,27
5245,5,23,27
5246,5,23,27
5247,5,23,27
5248,5,23,27
5249,5,24,27
5250,6,24,27
5251,6,24,28
5252,6,24,27
5253,6,24,27
5254,5,24,27
5255,5,24,27
5256,5,24,27
5257,5,24,26
5258,5,25,26
5259,5,25,26
5260,5,25,26
5261,5,25,26
5262,5,26,26
5263,5,26,26
5264,5,27,26
5265,5,27,26
5266,5,27,27
5267,5,28,27
5268,5,27,27
5269,6,27,27
5270,6,27,28
5271,6,27,29
5272,6,27,29
5273,6,26,29
5274,6,25,29
5275,6,25,28
5276,6,25,27
5277,6,26,27
5278,6,27,27
5279,6,27,27
5280,6,27,27
5281,6,28,27
5282,6,28,26
5283,6,28,26
5284,6,28,26
5285,6,28,26
5286,6,28,26
5287,6,28,27
5288,6,28,28
5289,6,28,28
5290,6,28,28
5291,6,28,28
5292,6,28,27
5293,6,28,27
5294,5,28,27
5295,5,28,27
5296,5,28,27
5297,5,29,27
5298,5,29,27
5299,5,28,27
5300,5,28,28
5301,5,28,28
5302,5,29,28
5303,5,29,27
5304,5,29,27
5305,6,29,27
5306,6,29,27
5307,6,29,27
5308,6,29,28
5309,7,29,28
5310,7,30,28
5311,7,31,28
5312,7,31,27
5313,7,31,26
5314,7,31,27
5315,7,31,26
5316,7,31,26
5317,7,31,26
5318,7,31,26
5319,7,32,26
5320,7,32,26
5321,7,32,26
5322,7,32,26
5323,7,33,26
5324,7,33,26
5325,7,33,26
5326,7,33,27
5327,7,33,27
5328,7,33,28
5329,7,34,28
5330,7,34,28
5331,7,34,28
5332,7,34,28
5333,7,33,28
5334,7,32,28
5335,7,32,28
5336,7,32,28
5337,7,32,28
5338,7,32,28
5339,7,32,27
5340,7,32,26
5341,7,31,26
5342,7,31,26
5343,7,31,27
5344,7,31,27
5345,7,31,27
5346,7,31,27
5347,7,31,26
5348,7,31,26
5349,6,31,26
5350,6,31,27
5351,6,31,27
5352,6,32,27
5353,7,32,27
5354,7,33,27
5355,7,33,27
5356,7,34,27
5357,7,34,28
5358,7,34,27
5359,7,34,27
5360,7,34,27
5361,7,34,27
5362,7,34,27
5363,7,34,27
5364,7,34,27
5365,7,35,27
5366,7,35,27
5367,7,35,27
5368,8,35,27
5369,8,35,27
5370,8,35,27
5371,8,34,27
5372,8,34,28
5373,8,34,28
5374,8,34,28
5375,8,34,28
5376,7,34,28
5377,7,33,28
5378,7,34,28
5379,7,34,29
5380,7,34,29
5381,7,34,30
5382,7,34,30
5383,7,34,30
5384,7,34,30
5385,7,35,30
5386,7,34,30
5387,7,34,30
5388,7,33,30
5389,7,32,30
5390,7,32,30
5391,7,32,30
5392,7,32,30
5393,7,32,31
5394,7,32,31
5395,7,32,31
5396,7,32,31
5397,7,32,31
5398,7,32,32
5399,7,33,32
5400,7,33,32
5401,7,34,32
5402,7,34,31
5403,7,33,31
5404,7,33,31
5405,7,33,32
5406,7,33,32
5407,7,33,31
5408,7,32,31
5409,7,31,31
5410,7,31,31
5411,7,31,31
5412,7,32,31
5413,7,32,31
5414,7,32,31
5415,7,32,30
5416,7,32,30
5417,7,32,30
5418,7,32,30
5419,7,32,30
5420,7,32,30
5421,7,32,30
5422,7,32,30
5423,7,32,30
5424,7,32,30
5425,7,32,31
5426,8,32,31
5427,8,32,31
5428,8,32,31
5429,8,32,31
5430,7,32,31
5431,7,32,31
5432,7,32,31
5433,7,32,31
5434,7,31,31
5435,7,31,31
5436,7,31,31
5437,7,31,31
5438,7,31,31
5439,7,31,30
5440,7,31,30
5441,7,31,30
5442,7,31,31
5443,7,31,31
5444,7,31,31
5445,7,30,31
5446,7,30,31
5447,7,30,31
5448,7,30,31
5449,7,30,32
5450,7,30,33
5451,7,31,33
5452,7,31,33
5453,7,31,33
5454,7,31,33
5455,8,31,33
5456,8,31,33
5457,8,32,33
5458,8,32,32
5459,8,33,32
5460,8,33,33
5461,8,33,32
5462,8,33,32
5463,8,33,31
5464,8,33,31
5465,8,33,30
5466,8,33,30
5467,8,33,30
5468,8,33,30
5469,8,32,30
5470,8,32,30
5471,8,32,30
5472,8,32,30
5473,8,32,30
5474,8,32,30
5475,8,33,30
5476,8,33,30
5477,8,33,30
5478,8,33,30
5479,8,33,30
5480,8,34,30
5481,8,34,30
5482,8,33,30
5483,8,33,30
5484,8,33,30
5485,8,33,30
5486,8,33,30
5487,8,33,30
5488,8,33,29
5489,8,32,29
5490,8,32,29
5491,8,32,30
5492,8,32,30
5493,8,32,30
5494,8,33,30
5495,8,33,30
5496,8,33,30
5497,8,33,30
5498,8,33,30
5499,8,33,30
5500,8,33,30
5501,8,33,30
5502,8,34,30
5503,8,33,30
5504,8,33,30
5505,8,33,30
5506,8,33,29
5507,8,34,29
5508,8,35,29
5509,8,35,28
5510,8,36,28
5511,8,36,27
5512,8,36,27
5513,8,37,27
5514,8,37,27
5515,8,36,27
5516,8,36,27
5517,8,36,26
5518,8,36,26
5519,8,36,26
5520,8,37,26
5521,8,37,26
5522,8,36,26
5523,8,36,26
5524,8,36,25
5525,8,36,25
5526,8,36,24
5527,8,36,23
5528,8,36,23
5529,8,35,23
5530,8,35,23
5531,8,35,23
5532,8,35,23
5533,8,35,22
5534,8,35,22
5535,8,35,22
5536,8,35,22
5537,8,35,22
5538,8,34,22
5539,8,34,22
5540,8,34,23
5541,8,34,22
5542,8,34,22
5543,8,34,22
5544,7,34,22
5545,7,34,22
5546,7,34,21
5547,7,34,21
5548,7,35,21
5549,7,35,21
5550,7,36,21
5551,7,36,21
5552,7,36,21
5553,7,37,21
5554,7,37,21
5555,7,37,21
5556,7,38,21
5557,7,38,21
5558,7,38,21
5559,7,38,21
5560,7,38,21
5561,7,38,21
5562,7,37,21
5563,7,37,22
5564,7,38,22
5565,7,37,22
5566,7,36,22
5567,7,36,22
5568,7,36,22
5569,7,36,22
5570,7,36,21
5571,7,36,21
5572,7,36,21
5573,7,36,21
5574,7,36,21
5575,7,36,21
5576,7,36,21
5577,7,36,21
5578,7,35,21
5579,7,36,21
5580,7,36,21
5581,7,36,20
5582,7,36,19
5583,7,36,19
5584,7,35,19
5585,7,35,19
5586,7,34,19
5587,7,34,19
5588,7,34,19
5589,7,34,19
5590,6,34,19
5591,6,35,19
5592,6,35,19
5593,6,35,19
5594,6,35,18
5595,6,35,17
5596,7,35,17
5597,7,35,17
5598,7,34,17
5599,7,34,17
5600,7,34,17
5601,7,34,16
5602,7,34,15
5603,7,34,14
5604,7,34,15
5605,7,34,15
5606,7,34,15
5607,7,34,15
5608,7,34,15
5609,7,34,15
5610,7,34,15
5611,7,34,15
5612,7,35,15
5613,7,35,15
5614,7,35,15
5615,7,35,15
5616,7,35,15
5617,7,36,15
5618,7,36,16
5619,7,36,16
5620,7,36,16
5621,7,36,16
5622,7,36,16
5623,7,35,16
5624,7,35,16
5625,7,35,16
5626,7,34,16
5627,6,34,16
5628,6,34,16
5629,6,35,16
5630,6,36,16
5631,6,36,16
5632,6,36,15
5633,6,36,15
5634,6,35,15
5635,6,35,15
5636,6,34,15
5637,6,33,15
5638,6,32,15
5639,6,32,15
5640,6,32,15
5641,6,32,15
5642,6,32,15
5643,6,33,15
5644,6,33,15
5645,6,33,15
5646,6,33,15
5647,6,33,15
5648,6,33,15
5649,6,33,15
5650,6,33,15
5651,5,33,15
5652,5,33,15
5653,5,33,16
5654,5,33,17
5655,5,32,17
5656,5,31,17
5657,5,31,17
5658,5,32,17
5659,5,32,16
5660,5,32,16
5661,5,32,16
5662,5,32,17
5663,5,33,17
5664,5,33,17
5665,5,33,17
5666,5,33,17
5667,6,33,17
5668,6,33,17
5669,6,34,17
5670,6,34,17
5671,6,35,17
5672,6,35,18
5673,6,35,18
5674,6,35,17
5675,6,36,17
5676,6,36,16
5677,7,36,16
5678,6,36,16
5679,6,36,16
5680,6,37,16
5681,7,37,16
5682,7,37,16
5683,7,37,17
5684,7,37,17
5685,7,37,17
5686,7,37,17
5687,7,37,17
5688,7,38,17
5689,7,38,17
5690,7,37,17
5691,7,36,17
5692,7,36,17
5693,7,36,17
5694,7,35,17
5695,7,35,17
5696,7,35,17
5697,7,36,17
5698,7,36,17
5699,7,35,17
5700,7,35,17
5701,7,35,16
5702,7,35,16
5703,7,35,16
5704,7,34,16
5705,7,34,17
5706,7,34,17
5707,7,34,18
5708,7,33,18
5709,7,33,18
5710,7,33,17
5711,7,33,18
5712,7,34,18
5713,7,34,18
5714,7,34,18
5715,7,34,18
5716,7,33,18
5717,7,33,18
5718,7,33,19
5719,7,33,19
5720,7,33,18
5721,7,33,18
5722,7,34,18
5723,6,34,18
5724,6,34,19
5725,6,33,19
5726,6,33,18
5727,6,33,18
5728,6,34,18
5729,6,33,18
5730,6,33,18
5731,6,33,18
5732,6,33,18
5733,6,33,19
5734,5,33,19
5735,5,33,19
5736,5,33,19
5737,5,32,19
5738,5,32,19
5739,5,33,19
5740,5,33,19
5741,5,33,19
5742,5,33,19
5743,5,33,19
5744,5,33,19
5745,5,33,18
5746,5,33,19
5747,5,34,19
5748,5,34,19
5749,5,33,19
5750,5,33,19
5751,5,33,19
5752,5,33,19
5753,5,33,19
5754,5,33,19
5755,5,33,20
5756,5,33,21
5757,5,33,21
5758,5,33,20
5759,5,33,21
5760,5,33,21
5761,5,33,21
5762,5,33,21
5763,4,33,21
5764,4,32,21
5765,4,33,21
5766,4,33,21
5767,4,33,22
5768,4,33,22
5769,4,33,22
5770,4,33,22
5771,4,33,23
5772,4,33,23
5773,4,33,24
5774,4,33,25
5775,5,33,25
5776,5,33,25
5777,5,33,25
5778,5,34,25
5779,5,34,25
5780,5,35,25
5781,5,35,25
5782,5,34,25
5783,5,34,24
5784,5,35,24
5785,5,35,24
5786,5,35,25
5787,5,35,25
5788,5,35,25
5789,5,35,25
5790,5,34,25
5791,4,34,25
5792,4,34,25
5793,4,34,25
5794,4,34,25
5795,4,34,25
5796,4,34,26
5797,4,34,27
5798,4,33,27
5799,4,32,27
5800,4,32,28
5801,4,32,28
5802,4,32,28
5803,4,32,28
5804,4,32,27
5805,4,31,27
5806,4,31,27
5807,4,31,28
5808,4,30,28
5809,4,30,28
5810,4,31,28
5811,4,31,28
5812,4,31,28
5813,4,31,27
5814,4,31,27
5815,4,32,27
5816,4,31,27
5817,4,30,27
5818,4,30,27
5819,4,29,27
5820,4,29,27
5821,4,29,26
5822,4,29,26
5823,4,29,25
5824,4,29,25
5825,4,29,26
5826,4,29,26
5827,4,29,26
5828,4,29,26
5829,4,29,26
5830,4,28,26
5831,4,28,26
5832,4,28,26
5833,4,27,26
5834,4,27,25
5835,4,27,25
5836,4,27,25
5837,4,27,26
5838,4,28,26
5839,3,28,26
5840,3,28,26
5841,4,28,26
5842,4,28,26
5843,4,28,26
5844,4,28,26
5845,4,28,26
5846,4,28,26
5847,4,28,26
5848,4,29,26
5849,4,28,26
5850,4,28,26
5851,4,28,25
5852,4,27,25
5853,4,27,25
5854,4,27,25
5855,4,27,25
5856,4,27,25
5857,4,27,24
5858,4,27,24
5859,4,27,24
5860,4,28,24
5861,4,28,24
5862,4,29,24
5863,5,29,24
5864,5,29,25
5865,5,29,25
5866,5,30,25
5867,5,30,25
5868,5,29,25
5869,5,29,24
5870,5,29,24
5871,5,29,23
5872,5,28,23
5873,5,27,23
5874,5,28,23
5875,5,28,23
5876,5,28,23
5877,5,28,23
5878,5,28,24
5879,5,28,24
5880,5,28,24
5881,5,28,24
5882,5,28,24
5883,5,28,24
5884,5,28,24
5885,5,29,24
5886,5,29,23
5887,5,29,23
5888,5,29,23
5889,5,29,22
5890,5,29,22
5891,5,28,22
5892,5,28,22
5893,5,29,22
5894,5,30,22
5895,5,30,22
5896,5,30,23
5897,5,30,23
5898,5,30,23
5899,5,30,23
5900,5,30,24
5901,5,31,24
5902,5,31,24
5903,5,31,24
5904,5,31,24
5905,5,31,24
5906,5,31,24
5907,5,31,24
5908,5,31,24
5909,5,32,24
5910,5,32,25
5911,5,32,24
5912,5,32,24
5913,5,33,24
5914,5,33,24
5915,5,33,24
5916,5,32,24
5917,5,32,24
5918,5,32,23
5919,5,32,23
5920,5,32,23
5921,5,31,23
5922,5,31,23
5923,5,31,22
5924,5,31,22
5925,5,31,22
5926,5,31,22
5927,5,31,22
5928,5,31,22
5929,5,31,22
5930,5,31,23
5931,5,30,23
5932,5,30,23
5933,5,30,23
5934,5,31,23
5935,5,31,23
5936,5,31,23
5937,5,31,23
5938,5,31,23
5939,5,32,23
5940,5,32,23
5941,5,32,23
5942,5,31,23
5943,5,31,23
5944,5,30,23
5945,5,30,24
5946,5,30,24
5947,5,31,24
5948,5,31,23
5949,5,31,24
5950,5,31,24
5951,5,31,24
5952,5,31,24
5953,5,31,23
5954,5,31,23
5955,5,31,23
5956,5,30,23
5957,5,30,23
5958,5,30,23
5959,5,30,23
5960,5,30,23
5961,5,30,24
5962,5,30,25
5963,5,30,24
5964,5,30,24
5965,5,30,23
5966,5,30,23
5967,5,30,24
5968,5,30,24
5969,5,30,24
5970,5,29,24
5971,5,28,24
5972,5,27,24
5973,5,27,24
5974,5,27,25
5975,5,27,24
5976,5,27,24
5977,5,27,24
5978,5,27,25
5979,5,27,25
5980,5,27,24
5981,5,28,24
5982,5,28,25
5983,5,28,24
5984,5,28,25
5985,5,28,25
5986,5,28,24
5987,5,28,24
5988,5,28,24
5989,5,29,24
5990,5,29,24
5991,5,30,24
5992,5,30,24
5993,5,29,24
5994,5,29,24
5995,5,29,24
5996,5,29,24
5997,5,30,24
5998,5,30,24
5999,5,30,24
6000,5,29,24
6001,5,29,24
6002,5,29,23
6003,5,28,23
6004,4,28,23
6005,4,28,24
6006,4,28,24
6007,5,28,24
6008,5,28,24
6009,5,27,24
6010,5,26,24
6011,5,26,24
6012,5,25,24
6013,5,25,24
6014,5,25,25
6015,5,26,25
6016,5,26,25
6017,5,26,26
6018,5,26,27
6019,5,26,28
6020,5,26,28
6021,5,26,28
6022,5,26,29
6023,5,26,30
6024,5,27,30
6025,5,27,30
6026,5,27,30
6027,5,28,30
6028,5,27,30
6029,5,27,30
6030,5,26,30
6031,5,25,30
6032,5,24,30
6033,5,24,29
6034,5,24,28
6035,5,24,28
6036,5,24,29
6037,5,24,29
6038,5,24,29
6039,5,24,29
6040,5,24,29
6041,5,25,29
6042,5,26,29
6043,5,26,29
6044,5,26,29
6045,5,26,29
6046,5,25,29
6047,5,25,29
6048,5,25,29
6049,5,25,29
6050,5,25,29
6051,5,25,29
6052,5,24,29
6053,5,25,29
6054,5,26,29
6055,5,26,28
6056,5,26,28
6057,5,26,28
6058,5,26,29
6059,5,25,29
6060,5,25,29
6061,5,25,28
6062,5,25,28
6063,5,25,28
6064,5,26,28
6065,5,26,28
6066,5,26,29
6067,5,26,29
6068,5,26,28
6069,5,25,28
6070,5,26,28
6071,5,26,28
6072,5,26,28
6073,5,26,28
6074,5,26,28
6075,5,26,28
6076,5,26,28
6077,5,26,28
6078,5,26,28
6079,5,26,27
6080,5,26,27
6081,5,26,28
6082,5,26,28
6083,5,26,29
6084,5,26,30
6085,5,26,30
6086,5,27,30
6087,5,26,30
6088,5,26,29
6089,5,26,29
6090,5,25,29
6091,5,24,29
6092,5,24,30
6093,5,24,29
6094,5,24,29
6095,5,24,29
6096,5,25,29
6097,5,26,29
6098,5,25,29
6099,5,26,29
6100,5,27,29
6101,5,27,29
6102,5,28,29
6103,5,28,29
6104,5,28,29
6105,5,28,29
6106,5,27,29
6107,5,27,28
6108,5,28,28
6109,5,27,28
6110,5,28,28
6111,5,28,29
6112,5,28,28
6113,5,28,28
6114,5,28,29
6115,5,29,29
6116,5,29,29
6117,5,30,29
6118,5,30,29
6119,5,30,29
6120,5,30,29
6121,5,29,29
6122,5,29,29
6123,5,29,29
6124,5,28,29
6125,5,27,29
6126,5,27,29
6127,5,27,29
6128,5,28,29
6129,5,28,29
6130,5,28,29
6131,5,29,29
6132,5,29,29
6133,5,29,29
6134,5,29,29
6135,5,28,29
6136,5,28,29
6137,5,28,29
6138,5,28,28
6139,5,29,28
6140,5,29,28
6141,5,28,28
6142,5,27,28
6143,5,28,28
6144,5,28,27
6145,5,27,27
6146,5,27,27
6147,5,27,27
6148,5,28,27
6149,5,28,27
6150,5,28,27
6151,5,28,26
6152,5,28,26
6153,5,28,26
6154,5,29,26
6155,5,29,26
6156,5,30,26
6157,5,30,26
6158,5,29,26
6159,5,28,26
6160,5,28,25
6161,5,28,25
6162,5,28,25
6163,5,27,25
6164,5,26,25
6165,5,26,25
6166,5,25,25
6167,5,26,25
6168,5,26,25
6169,5,26,25
6170,5,27,25
6171,5,27,24
6172,5,27,23
6173,5,27,23
6174,5,27,24
6175,5,27,25
6176,5,27,26
6177,5,28,26
6178,5,28,25
6179,5,29,25
6180,5,29,25
6181,5,29,25
6182,5,29,25
6183,5,28,25
6184,5,28,25
6185,5,28,25
6186,5,28,25
6187,5,28,25
6188,5,28,25
6189,5,28,24
6190,5,28,24
6191,5,28,24
6192,5,28,24
6193,5,27,24
6194,5,27,24
6195,5,27,24
6196,5,27,25
6197,5,28,25
6198,5,29,25
6199,5,29,25
6200,5,29,25
6201,5,29,25
6202,5,29,25
6203,5,29,24
6204,5,29,25
6205,5,29,24
6206,5,29,24
6207,5,29,24
6208,5,29,24
6209,5,29,24
6210,5,29,24
6211,5,29,24
6212,5,29,24
6213,5,29,24
6214,5,29,24
6215,5,29,24
6216,5,28,24
6217,5,28,24
6218,5,28,25
6219,5,27,25
6220,5,27,26
6221,5,27,26
6222,5,27,25
6223,5,27,25
6224,5,28,25
6225,5,28,25
6226,5,29,25
6227,6,29,25
6228,6,29,24
6229,6,28,24
6230,5,28,24
6231,5,28,24
6232,5,28,25
6233,5,28,25
6234,5,28,25
6235,5,28,25
6236,5,28,25
6237,5,28,25
6238,5,28,25
6239,5,28,26
6240,5,28,26
6241,5,29,26
6242,5,29,26
6243,5,29,26
6244,5,30,26
6245,5,30,27
6246,5,30,27
6247,5,30,27
6248,5,30,27
6249,5,30,27
6250,5,30,27
6251,5,29,27
6252,5,29,27
6253,6,29,27
6254,6,29,26
6255,6,28,26
6256,6,28,26
6257,6,28,26
6258,6,28,26
6259,6,29,26
6260,6,29,26
6261,6,30,26
6262,6,29,26
6263,6,29,26
6264,6,29,26
6265,6,30,26
6266,6,30,25
6267,6,31,25
6268,5,31,25
6269,5,31,26
6270,5,31,26
6271,5,31,26
6272,5,31,27
6273,5,31,28
6274,5,32,28
6275,5,32,28
6276,5,32,28
6277,5,31,28
6278,5,32,28
6279,5,31,28
6280,5,32,28
6281,5,33,28
6282,5,33,28
6283,5,33,28
6284,5,33,28
6285,5,33,27
6286,5,33,27
6287,5,33,27
6288,5,33,27
6289,5,33,27
6290,5,33,27
6291,5,33,27
6292,5,33,27
6293,5,33,27
6294,5,34,27
6295,5,34,27
6296,5,34,27
6297,5,34,27
6298,5,34,27
6299,5,34,27
6300,5,34,27
6301,5,34,27
6302,5,34,27
6303,5,34,27
6304,5,34,27
6305,5,34,27
6306,5,33,27
6307,5,33,27
6308,5,33,27
6309,5,33,27
6310,5,33,26
6311,5,33,26
6312,5,33,26
6313,4,33,26
6314,4,33,26
6315,4,33,26
6316,4,32,26
6317,4,32,26
6318,4,32,26
